,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2)
1970-01-01 00:00:02.400,0.2506481707,-8.613413810499999,3.2935707565000003,0.076661333445,0.3386384584,0.011224318295000004,-19.70909977,38.35680008,-34.336900709999995,0.0435245186,0.66308927535,-0.3299342394
1970-01-01 00:00:02.500,-0.07612166928499994,-9.733853341,3.615555048,0.18249062075,0.17867281661999995,0.1579040177,-15.042600155,38.655700685,-35.373899460000004,-0.28374605625,-0.34331035614000005,0.050360202800000003
1970-01-01 00:00:02.600,-0.08554340713,-9.089735031,4.235744715,0.09078717233999994,0.050929389895,0.025808297095000002,-11.25449991,39.02779961,-35.764299394999995,-0.026548028,0.2542085647615,0.27988827228
1970-01-01 00:00:02.700,1.0899307135000003,-5.6626146435,3.3523445130000002,-0.21524730882,0.325581587855,-0.18707197905,-9.5647997855,38.48489952,-36.270599364999995,-0.67959651345,-1.0898222924,-0.43793523314999994
1970-01-01 00:00:02.800,0.16331015525,-8.4266240605,4.653441905999999,0.3807105570999999,-0.18363596030999993,-1.461604774,-8.7046999935,38.08229828,-36.636600494999996,0.04929886759999999,3.848805666,-0.09023237230000003
1970-01-01 00:00:02.900,1.482503176,-9.7888874995,4.6331026555,0.2706053257,-0.4534013867,0.5195255876,-9.192699909,37.435699465,-36.892799375,0.50373840332,-1.8909931182,1.12205112
1970-01-01 00:00:03.000,0.48768717035,-7.8293156625,4.3362431525,0.4287384152,-0.024052111434999947,0.4179722369,-10.0222997655,36.600000385,-37.29540062,-0.52084183692,1.488194704,-0.145969390865
1970-01-01 00:00:03.100,1.0060323922,-8.6516985895,4.33863616,0.20608459409999993,-0.03191676922,0.30328565835,-10.784800050000001,35.501998900000004,-37.838298800000004,0.42229571945000005,0.05006027220000003,-0.17716097831500002
1970-01-01 00:00:03.200,-0.18260228635,-7.847261906,3.7028930185,-0.35108447075,-0.01664558798,0.46057881415,-11.26060009,34.21489906,-38.35679817,-0.625832975115,0.8755009171999999,-0.6908617019500001
1970-01-01 00:00:03.300,1.0682457685,-8.748608589,3.726970911,-0.8121214508999999,-0.149657581,0.27625567465,-10.58349991,33.861099245,-38.31410027,0.8493138103,0.3497743607,0.04557144645
1970-01-01 00:00:03.400,-0.3693919927,-10.433005807499999,3.2923742535000002,-0.90329039095,-0.14813045787,-0.191500615315,-9.949099541999999,34.64800072,-37.075798035,-0.33976518735999994,-0.5386400223000001,-0.29085946085000003
1970-01-01 00:00:03.500,-0.08554339410000003,-9.6931748415,3.325873971,-0.10376768558499996,-0.055663457160000006,-0.4148416519,-10.0100994105,36.31329918,-34.99569893,-0.49900361879999994,-0.41278123865,1.0339419844
1970-01-01 00:00:03.600,1.5889837446000001,-8.985647199499999,2.199602246,-0.0745997168,0.010918896649999996,-0.1763057858,-10.74819994,38.01519966,-32.708198545,0.46979846064999997,0.21683216105000003,-0.3026777506
1970-01-01 00:00:03.700,1.7973088621,-8.79287529,2.5812574625,-0.29061058165,0.203335776935,-0.02084516221999995,-11.846199989999999,39.375499725,-30.823299405,1.17219969645,0.7534413337500001,0.23760032653
